Data,Types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80:00:00,0,0.010663631,0.001273947,4.27E-04,0,0,0,2.00E-04,2.04E-04,0,6.40E-04,0,0,0.001729048,4.44E-05,0,0,0.002550999,0,0.002561443,0,0.002235204,0,0,1.05E-05,9.98E-04,0,4.28E-04,0,3.60E-04,0,5.25E-04,0,0,0,0,0,0,0,0.002373343,0,0.298377881,8.89E-05,0,0,0,0,7.31E-04,0,0,6.40E-04,0.027963824,0,0,2.00E-04,1.59E-04,0.001652857,0,5.60E-04,0.001028571,0,0,4.36E-04,0,0,0.001074762,6.82E-04,3.00E-04,3.33E-05,0,0,0,0,2.02E-04,0,0,4.00E-04,0,1.33E-04,3.54E-04,1.54E-04,0,0.001232121,4.50E-04,0,0,1.33E-04,4.00E-04,0,0,0.633897717,3.20E-04,0,0,3.60E-04,4.00E-04,0,0,0,4.11E-04
81:00:00,0,0,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0,0,0,0,0,0,0,0,0,0,0.005654762,0,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166667,0,0,0.00297619,0,0,0,0,0,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0,0.960416667
82:00:00,0.004830918,0,0.005797101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003623188,0,0.003623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0.001035197,0.003623188,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965389924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83:00:00,0,0,0.001388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009591503,0,0,0,0,0,0,0,0.003431373,0,0.005555556,0,0,0.005555556,0,0,0,0,0,0,0,0,0,0,0.011977124,0,0,0,0,0,0.002777778,0,0,0,0,0.941481481,0,0,0.007407407,0.009444444,0,0,0.001388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011956522,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96557971,0,0,0,0,0,0,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85:00:00,0.0125,0.003125,0.056404031,0.00625,0,0,0,0,0.00625,0,0,0,0,0.015625,0,0,0,0.021245721,0.007142857,0.01875,0,0,0,0,0.002083333,0.03828125,0.474204209,0.00234375,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0.108071895,0,0,0,0,0,0.008333333,0.0125,0,0.0125,0.008333333,0,0,0,0,0.051388889,0,0,0.025986842,0,0.019791667,0,0,0.015625,0,0,0.0125,0,0.002777778,0,0.003125,0,0,0,0,0,0,0,0,0,0.016666667,0.008333333,0,0,0,0,0,0,0,0.008333333,0,0.002777778,0.0125,0,0,0,0,0,0
86:00:00,0,0.026559398,0.001306849,4.30E-05,0,0,0,5.08E-04,0,0,7.22E-05,5.16E-05,0,0.004064923,0,0,0,0.002745721,9.03E-04,0.005489657,6.02E-04,0.003632726,0,1.81E-04,3.44E-04,0.002815258,6.61E-04,0.001219128,9.46E-05,0.00407199,0,0.006522886,9.03E-04,0,4.51E-04,1.50E-04,0,0,0,0.002727649,0,0.049773286,0,0,4.51E-04,0,0,0.001368833,0,0,4.01E-05,0.519106431,5.16E-05,0,0,4.51E-04,0.003150174,0,0,0.001820096,1.88E-04,1.63E-04,0.002221252,0,0,0.002282127,0.002617329,0,9.03E-05,0,0,0,0,0.001012328,0,0,0.001332302,0,4.07E-05,3.01E-05,0.008291392,8.27E-04,3.06E-04,0.005623846,0,0,0,0.001504212,0,0,0.32468907,0,0,0,0.006353736,0,0,4.30E-05,0,5.16E-05
87:00:00,0.002173913,0.002173913,0.033993032,0.020942029,0,0,0,0.00173913,0.032363752,0,0,0.002898551,0,0,0.009363354,0,0,0.020973085,8.70E-04,3.62E-04,0,0,0,0.002173913,0.041602205,0.083502697,0,0.03812437,0.00440078,0,0.012753623,0,0,0.002173913,0,0,0,7.25E-04,0,0,6.21E-04,0.021470539,0,0,0.001055901,0,0,0.006811594,0,0,0.027950311,0.002484472,0,2.90E-04,0.002173913,0.004190821,0.016956522,0.001086957,0.014637681,0.007072464,0.004347826,0,0,0,0,0,0,0.011284585,0.037488321,0.005923913,0,0,0,0.002173913,0,0,0.002173913,0,0.033302277,0.384008163,0,0,0.071678026,0,0.002173913,0,0.006876664,0,0,0,0.004244306,0,0.001086957,0.007246377,0,0.001242236,0,0.00173913,0,0.002898551
88:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89:00:00,0.005050505,0,0.003030303,8.20E-04,0,0,0,0,0.004018445,0,0,0.007575758,0,0,1.46E-04,0,0,0.004377104,0,0,0,0,0,0,0,0.009785142,0,0.887035095,0,0,0.005050505,0,0,0,0,0,0,0,0,0,0.002525253,0.012619704,0,0,0,0,0,0,0,0,0.003385302,0,0,0,0,1.46E-04,5.05E-04,0,0.005196897,0.001515152,0.005050505,0,0,0,0,0,0,6.73E-04,0.002493402,0.003513395,0,0,0,0,0,0,0,0,0.013143512,0.008267457,0,0,0.009530083,0,0,0,0.002020202,0,0,0,0.002525253,0,0,0,0,0,0,0,0,0
90:00:00,0,0.024833398,6.04E-04,0,0,0,0,0,0,0,0,0.001811594,0,0.001585145,0,0,0,0,0,0.042100811,0,0.123246636,0,0,6.04E-04,0.003849638,0,0,0,0.001811594,0,0.001811594,0,0,0,0.002717391,0,0,0,0.516735248,0,0.019255366,0,0,0,0,0,0.005434783,0,0,0,0.152537685,0,0,0,0,0.001811594,0,0,0.004528986,0.002717391,0,9.06E-04,0,0,0.013586957,0.005574136,0,0,0,0,0,0,0.002717391,0,0,0.001086957,0,0,0.002415459,0.012681159,0.001358696,0.002038043,0.004257246,0,0,0,0,0,0,0.044475778,0,0,0,9.06E-04,0,0,0,0,0
91:00:00,0,0,0,0,0.91104336,0,0,0.00304878,0,0,0,0,0,0,0,0,0,0,0,0.00595898,0,0,0,0,0,0.00304878,0,0,0,0,0,0,0,0,0,0,0,0,0.00152439,0,0,0.016940749,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0.025914634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008130081,0,0,0,0,0,0,0,0,0
92:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0.974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93:00:00,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0
94:00:00,0,0,0,0,0,0,0,0,0,0.961538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0.006993007,0,0,0,0,0.971153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012237762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96:00:00,0,0,0.006382979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255319,0,0,0,0,0,0,0,0,0,0,0.005319149,0,0,0,0,0,0,0,0,0,0,0,0,0.008865248,0,0,0.003546099,0,0,0,0,0,0,0,0,0,0,0.005319149,0.003546099,0,0,0,0.95212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298
97:00:00,0,0,0.03255144,0,0,0,0,0,0.005776014,0,0,0,0,0,0,0,0,0.008580247,9.26E-04,0,0,0,0,0,0.004178538,0.01952513,0,0.009876543,0.002469136,0,0,0.003703704,0,0,0,0.003703704,0,0,0,0,0,0.013234297,0,0,0.002469136,0,0,4.94E-04,0,0,0.002469136,0,0.002469136,0,0,0,0.002057613,0,0.003703704,0.003703704,0.00617284,0,0,0,0,0,0,0.003703704,0.003703704,0.001481481,0,0.002469136,0,0,0,0,0,0,0.00617284,0.001469724,0,0,0.844470031,0,0,0,0,0,0,0,0,0,0,0,0,0.001058201,0,0.003703704,0,0.003703704
98:00:00,0.001881776,0.004638637,0.071480495,0.005332114,3.28E-04,0,0,0.013828921,0.018289316,0,7.65E-04,0.003544621,0,0.00115589,2.53E-04,0.001323218,0,0.034611184,0.00443152,0.009089869,0.001796636,0.003440367,0,0,0.02234613,0.478388354,2.52E-04,0.01675831,0.002122403,0.001146789,0.004236748,0.002663099,0.001692879,9.56E-04,0.001529052,9.17E-04,0,0,0,7.65E-04,0.002035425,0.102289718,0,0,0.004156076,0,0,0.01110547,3.28E-04,0,0.007879396,0.00578458,0.002119822,0,0.003312946,3.48E-05,0.025078645,0.001605505,0.002006881,0.012476166,0.007845129,0.001149601,7.65E-04,0,0.002293578,0.00100063,0.003090869,0.007450393,0.009274868,0.002664009,0,0.002484709,7.65E-04,0.003891521,0.001146789,1.64E-04,0.002484709,0,0.00859109,0.005117845,0,0.001666071,0.020302122,0,0,0,0.006101439,0,0,0,0.008893259,1.64E-04,0,5.57E-04,0.0068956,0.001146789,0,0.002002102,0,0.001917633
99:00:00,0,0.029235444,0.005758808,0,0,0,0,0,0.00101626,0,0,0,0,0.009146341,0,0,0,0.004065041,0.025914634,0.007407407,0,0.015389082,0,0,0,4.23E-04,0,0.00101626,0,0.006775068,0,0.092594059,0,0,0,0,0,0,0,0.006775068,0,0.07918138,0,0,0.001185637,0,0,0.00290844,0,0,0,0.100080571,0,0,0,0.004065041,0.001935734,0,0,0,0,0,0.479595529,0,0,0.008333333,0.006775068,0,1.69E-04,0.002710027,0,0,0,0,0,0,0,0,0,0,0.042682927,0,0.00101626,0.006097561,0,0,0.002710027,0.00203252,0,0,0.032563848,0,0,0,0.018813791,0,0,0,0,0.001626016
